,Longitude,Latitude,datetime,Bounds,UHI Index
7024,-73.89767833,40.81485,2021-07-24 15:23:00,"(-73.92932627719861, 40.70047379955476, -73.86596964781262, 40.92878914764015)",0.998434212
7025,-73.89768667,40.81489833,2021-07-24 15:23:00,"(-73.9293346171572, 40.70052207179315, -73.86597798782098, 40.928837534942865)",0.998434212
7026,-73.897715,40.81494167,2021-07-24 15:23:00,"(-73.92936294701656, 40.70056521558333, -73.86600631784947, 40.92888106959391)",1.000597926
7027,-73.897755,40.81497667,2021-07-24 15:23:00,"(-73.92940294681799, 40.70059993854743, -73.86604631788968, 40.92891634442889)",1.000597926
7028,-73.89781333,40.81500667,2021-07-24 15:23:00,"(-73.92946127652843, 40.70062953455732, -73.86610464794833, 40.92894674520948)",0.998434212
7029,-73.89787833,40.81503667,2021-07-24 15:23:00,"(-73.92952627620573, 40.700659084367686, -73.86616964801365, 40.928977191822554)",0.998434212
7030,-73.89794333,40.81507667,2021-07-24 15:23:00,"(-73.92959127588304, 40.700698634174366, -73.866234648079, 40.92901763843928)",1.000597926
7031,-73.89800833,40.81511667,2021-07-24 15:24:00,"(-73.92965627556036, 40.70073818397734, -73.86629964814435, 40.92905808505964)",1.000597926
7032,-73.89806833,40.81516167,2021-07-24 15:24:00,"(-73.9297162752625, 40.70078276840757, -73.86635964820465, 40.92910349732784)",0.998434212
7033,-73.898135,40.8152,2021-07-24 15:24:00,"(-73.92978294493153, 40.700820636636614, -73.86642631827166, 40.92914228543016)",0.998434212
7034,-73.89820167,40.81523667,2021-07-24 15:24:00,"(-73.92984961460056, 40.700856844861775, -73.86649298833869, 40.92917941353633)",1.004925356
7035,-73.898255,40.815265,2021-07-24 15:24:00,"(-73.92990294433581, 40.700884805480655, -73.8665463183923, 40.929208109982795)",1.005045563
7036,-73.89829667,40.81528333,2021-07-24 15:24:00,"(-73.92994461412893, 40.70090284685882, -73.86658798843416, 40.92922672631162)",1.005045563
7037,-73.89832333,40.8153,2021-07-24 15:24:00,"(-73.92997127399659, 40.70091933220098, -73.86661464846097, 40.92924357950238)",1.005045563
7038,-73.89838333,40.815415,2021-07-24 15:24:00,"(-73.93003127369872, 40.701033916614705, -73.86667464852127, 40.92935899178691)",1.007209277
7039,-73.89833833,40.815475,2021-07-24 15:24:00,"(-73.92998627392211, 40.70109422830471, -73.86662964847605, 40.92941868257322)",1.007209277
7040,-73.89829333,40.81551833,2021-07-24 15:24:00,"(-73.92994127414552, 40.70113786999295, -73.86658464843082, 40.92946170336128)",1.007209277
7041,-73.89824667,40.81556333,2021-07-24 15:24:00,"(-73.92989461437716, 40.70118319317715, -73.86653798838393, 40.92950638274471)",1.007209277
7042,-73.89819833,40.81560167,2021-07-24 15:24:00,"(-73.92984627461712, 40.701221867995635, -73.86648964833532, 40.92954439058627)",1.007209277
7043,-73.898155,40.81564833,2021-07-24 15:24:00,"(-73.92980294483225, 40.7012688281115, -73.86644631829178, 40.92959075285474)",1.007209277
7044,-73.898105,40.81569167,2021-07-24 15:24:00,"(-73.92975294508045, 40.70131251442365, -73.86639631824151, 40.92963374929395)",1.011536707
7045,-73.898025,40.81578,2021-07-24 15:24:00,"(-73.92967294547762, 40.70140139851852, -73.8663163181611, 40.92972152960117)",1.009372992
7046,-73.89798,40.81582167,2021-07-24 15:24:00,"(-73.92962794570101, 40.701443380194426, -73.86627131811588, 40.92976289040141)",1.009372992
7047,-73.89793833,40.81586667,2021-07-24 15:24:00,"(-73.92958627590788, 40.70148866880474, -73.86622964807398, 40.929807604084004)",1.007209277
7048,-73.89789167,40.81590833,2021-07-24 15:24:00,"(-73.92953961613952, 40.70153065197446, -73.86618298802708, 40.92984894348174)",1.007209277
7049,-73.897845,40.815955,2021-07-24 15:24:00,"(-73.9294929463712, 40.70157764521154, -73.86613631798016, 40.92989529281265)",1.007209277
7050,-73.897795,40.816,2021-07-24 15:24:00,"(-73.92944294661942, 40.70162299151013, -73.8660863179299, 40.929939949265254)",1.007209277
7051,-73.89774833,40.81605167,2021-07-24 15:24:00,"(-73.9293962768511, 40.701674984743256, -73.86603964788297, 40.92999129860006)",1.007209277
7052,-73.89764333,40.81613667,2021-07-24 15:24:00,"(-73.92929127737234, 40.70176071195889, -73.86593464777741, 40.93007557716179)",1.005045563
7053,-73.89758333,40.81618833,2021-07-24 15:24:00,"(-73.92923127767021, 40.70181278750636, -73.8658746477171, 40.93012682491562)",1.005045563
7054,-73.89748833,40.81627833,2021-07-24 15:24:00,"(-73.92913627814183, 40.701903445450085, -73.86577964762158, 40.9302161721989)",1.009372992
7055,-73.897465,40.81632667,2021-07-24 15:24:00,"(-73.92911294825764, 40.701951947026004, -73.86575631759813, 40.9302643519066)",1.009372992
7056,-73.89742333,40.81637333,2021-07-24 15:24:00,"(-73.9290712784645, 40.70199889561755, -73.86571464755622, 40.930310725607725)",1.009372992
7057,-73.89737167,40.816415,2021-07-24 15:24:00,"(-73.92901961872097, 40.702040923394165, -73.86566298750428, 40.93035204067341)",1.015864137
7058,-73.89733,40.81646167,2021-07-24 15:24:00,"(-73.92897794892782, 40.70208788198233, -73.86562131746238, 40.9303984243779)",1.015864137
7059,-73.89728833,40.81650167,2021-07-24 15:24:00,"(-73.92893627913469, 40.70212817056896, -73.86557964742049, 40.930438138083886)",1.013700422
7060,-73.89725333,40.81653667,2021-07-24 15:24:00,"(-73.92890127930843, 40.70216341296117, -73.86554464738529, 40.93047289761732)",1.013700422
7061,-73.89723,40.816555,2021-07-24 15:24:00,"(-73.92887794942425, 40.702181904532296, -73.86552131736184, 40.930491067329754)",1.011536707
7062,-73.897175,40.81670667,2021-07-24 15:24:00,"(-73.9288229496973, 40.70233395543106, -73.86546631730653, 40.93064235945696)",1.020191567
7063,-73.89720833,40.81673833,2021-07-24 15:24:00,"(-73.92885627953183, 40.70236538460672, -73.86549964734004, 40.930674248447566)",1.020191567
7064,-73.89725667,40.81677667,2021-07-24 15:24:00,"(-73.92890461929187, 40.70240338983007, -73.86554798738865, 40.930712920564645)",1.018027852
7065,-73.89731,40.816815,2021-07-24 15:24:00,"(-73.92895794902712, 40.70244135049302, -73.86560131744228, 40.93075161696758)",1.018027852
7066,-73.89737667,40.816865,2021-07-24 15:24:00,"(-73.92902461869615, 40.70249088876626, -73.86566798750931, 40.93080207502622)",1.015864137
7067,-73.89744167,40.81691333,2021-07-24 15:24:00,"(-73.92908961837347, 40.702538768601435, -73.86573298757467, 40.93085085161477)",1.015864137
7068,-73.89750167,40.816965,2021-07-24 15:24:00,"(-73.9291496180756, 40.70259002306141, -73.86579298763499, 40.930902933853595)",1.013700422
7069,-73.89757833,40.81705333,2021-07-24 15:26:00,"(-73.92922627769505, 40.70267782213517, -73.86586964771206, 40.93099179056192)",1.013700422
7070,-73.897605,40.81707833,2021-07-24 15:27:00,"(-73.92925294756265, 40.70270263742483, -73.86589631773887, 40.93101697380484)",1.015864137
7071,-73.89762167,40.81709667,2021-07-24 15:27:00,"(-73.92926961747989, 40.70272086197189, -73.86591298775565, 40.93103542834056)",1.015864137
7072,-73.89770167,40.81716833,2021-07-24 15:27:00,"(-73.92934961708274, 40.70279196790523, -73.86599298783607, 40.93110763800546)",1.011536707
7073,-73.89782,40.81723333,2021-07-24 15:27:00,"(-73.92946794649531, 40.70285614836111, -73.86611131795502, 40.93117345103869)",1.011656914
7074,-73.89789833,40.81727833,2021-07-24 15:27:00,"(-73.92954627610645, 40.702900605847056, -73.86618964803377, 40.931218989242694)",1.011656914
7075,-73.89797833,40.81733167,2021-07-24 15:27:00,"(-73.9296262757093, 40.702953391761035, -73.8662696481142, 40.931272878926706)",1.007329484
7076,-73.89806667,40.81739333,2021-07-24 15:27:00,"(-73.92971461527074, 40.703014439905054, -73.86635798820299, 40.931335145921715)",1.007329484
7077,-73.89834667,40.81758167,2021-07-24 15:27:00,"(-73.9299946138807, 40.703200840538294, -73.86663798848443, 40.93152540988069)",1.005165769
7078,-73.89844333,40.81764667,2021-07-24 15:27:00,"(-73.93009127340086, 40.70326517102527, -73.86673464858158, 40.93159107407455)",1.005165769
7079,-73.898535,40.81770833,2021-07-24 15:27:00,"(-73.93018294294576, 40.703326196067806, -73.8668263186737, 40.93165336398736)",0.998674624
7080,-73.898615,40.81777833,2021-07-24 15:27:00,"(-73.93026294254862, 40.703395641937256, -73.8669063187541, 40.93172391371538)",0.998674624
7081,-73.89869833,40.81784333,2021-07-24 15:27:00,"(-73.93034627213493, 40.70346006473507, -73.86698964883786, 40.931789486331716)",1.000838339
7082,-73.898785,40.81790333,2021-07-24 15:27:00,"(-73.93043294170467, 40.70351946439125, -73.86707631892494, 40.93185008190581)",1.000838339
7083,-73.89887,40.817965,2021-07-24 15:27:00,"(-73.93051794128269, 40.703580545608766, -73.86716131901036, 40.93191233601038)",1.005165769
7084,-73.89894167,40.81802333,2021-07-24 15:27:00,"(-73.93058961092689, 40.70363837915633, -73.86723298908237, 40.931971158518465)",1.005165769
7085,-73.89901333,40.818075,2021-07-24 15:27:00,"(-73.93066127057114, 40.70368955276867, -73.86730464915439, 40.93202332096227)",1.005165769
7086,-73.89906833,40.818115,2021-07-24 15:27:00,"(-73.93071627029809, 40.70372917178151, -73.86735964920965, 40.932063698922434)",1.005165769
7087,-73.89913167,40.818185,2021-07-24 15:27:00,"(-73.93077960998363, 40.70379873301957, -73.86742298927328, 40.93213413419834)",1.003002054
7088,-73.89914333,40.81822167,2021-07-24 15:27:00,"(-73.93079126992575, 40.703835322249304, -73.867434649285, 40.932170884326865)",1.005165769
7089,-73.899105,40.81830333,2021-07-24 15:27:00,"(-73.93075294011605, 40.70391724776551, -73.8673963192465, 40.93225228092023)",1.005165769
7090,-73.899055,40.81834667,2021-07-24 15:27:00,"(-73.93070294036427, 40.703960934119195, -73.86734631919626, 40.932295277318396)",1.005165769
7091,-73.89885667,40.81853,2021-07-24 15:28:00,"(-73.93050461134887, 40.70414563794414, -73.86714798899696, 40.93247724440863)",0.998674624
7092,-73.89879333,40.81860167,2021-07-24 15:28:00,"(-73.93044127166331, 40.704217746690844, -73.86708464893331, 40.932548479147776)",0.994347195
7093,-73.89872833,40.818675,2021-07-24 15:28:00,"(-73.93037627198599, 40.70429152693249, -73.867019648868, 40.9326213624833)",0.994347195
7094,-73.89867167,40.81873667,2021-07-24 15:28:00,"(-73.93031961226728, 40.70435358940164, -73.86696298881105, 40.93268264313231)",0.99218348
7095,-73.89845333,40.81892667,2021-07-24 15:28:00,"(-73.9301012733512, 40.70454510176006, -73.86674464859162, 40.932871142789466)",0.99218348
7096,-73.89839333,40.818975,2021-07-24 15:28:00,"(-73.93004127364908, 40.70459384735001, -73.86668464853133, 40.9329190605013)",0.994347195
7097,-73.89835,40.819015,2021-07-24 15:28:00,"(-73.92999794386418, 40.70463414747327, -73.86664131848777, 40.93295876276247)",0.994347195
7098,-73.898315,40.81904167,2021-07-24 15:28:00,"(-73.92996294403794, 40.70466105989796, -73.8666063184526, 40.932985192263786)",1.000838339
7099,-73.89823333,40.81911833,2021-07-24 15:28:00,"(-73.92988127444337, 40.70473828557451, -73.8665246483705, 40.93306129108142)",0.998674624
7100,-73.89817667,40.81917333,2021-07-24 15:28:00,"(-73.92982461472467, 40.704793678019136, -73.86646798831356, 40.933115901754654)",0.998674624
7101,-73.89805667,40.81929833,2021-07-24 15:28:00,"(-73.92970461532039, 40.704919509166885, -73.86634798819293, 40.93324007721015)",0.996510909
7102,-73.89799167,40.819365,2021-07-24 15:28:00,"(-73.92963961564307, 40.704986629366644, -73.8662829881276, 40.933306300587056)",0.994347195
7103,-73.89785833,40.819495,2021-07-24 15:28:00,"(-73.92950627630503, 40.70511755288797, -73.86614964799357, 40.93343538440276)",0.990019765
7104,-73.897785,40.81956167,2021-07-24 15:28:00,"(-73.92943294666905, 40.70518473076958, -73.86607631791983, 40.93350155055603)",0.990019765
7105,-73.89771167,40.81963,2021-07-24 15:28:00,"(-73.9293596170331, 40.7052535686465, -73.86600298784613, 40.933569376713955)",0.994347195
7106,-73.89764333,40.81969333,2021-07-24 15:28:00,"(-73.92929127737234, 40.70531737195889, -73.86593464777741, 40.93363223716179)",0.994347195
7107,-73.897545,40.81979167,2021-07-24 15:28:00,"(-73.92919294786049, 40.70541639297029, -73.86583631767854, 40.93372990156067)",0.990019765
7108,-73.89751333,40.81982333,2021-07-24 15:28:00,"(-73.92916127801772, 40.705448272307756, -73.86580464764671, 40.93376134396569)",0.98785605
7109,-73.89748667,40.81984667,2021-07-24 15:28:00,"(-73.92913461815007, 40.7054717969467, -73.86577798761991, 40.93378450079359)",0.98785605
7110,-73.89745333,40.81988167,2021-07-24 15:28:00,"(-73.92910127831558, 40.705507027848405, -73.8657446475864, 40.93381927172627)",0.98785605
7111,-73.89741167,40.81992333,2021-07-24 15:28:00,"(-73.92905961852239, 40.70554897637028, -73.8657029875445, 40.93386064549652)",0.98785605
7112,-73.89735833,40.819975,2021-07-24 15:28:00,"(-73.9290062787872, 40.70560101578133, -73.86564964749087, 40.933911949020214)",0.98352862
7113,-73.8973,40.82002667,2021-07-24 15:28:00,"(-73.92894794907676, 40.705653089748225, -73.86559131743222, 40.93396321826255)",0.98352862
7114,-73.89719167,40.82009833,2021-07-24 15:28:00,"(-73.92883961961455, 40.705725499984375, -73.86548298732329, 40.93403413398649)",0.985692335
7115,-73.89714167,40.82011833,2021-07-24 15:28:00,"(-73.92878961986275, 40.70574584625441, -73.86543298727301, 40.93405379046731)",0.985692335
7116,-73.89709667,40.82013167,2021-07-24 15:28:00,"(-73.92874462008615, 40.70575949789557, -73.86538798722776, 40.9340668213019)",0.985692335
7117,-73.89705167,40.82013833,2021-07-24 15:28:00,"(-73.92869962030954, 40.705766469534964, -73.86534298718252, 40.93407317213824)",0.985692335
7118,-73.89695333,40.820135,2021-07-24 15:28:00,"(-73.92860128079775, 40.70576382056474, -73.86524464708363, 40.93406916651866)",0.98785605
7119,-73.89689667,40.82012,2021-07-24 15:28:00,"(-73.92854462107903, 40.70574921294598, -73.86518798702664, 40.934053777254576)",0.985692335
7120,-73.8967,40.81993667,2021-07-24 15:28:00,"(-73.92834795205533, 40.7055672449012, -73.86499131682885, 40.933869096118826)",0.985692335
7121,-73.896655,40.81986333,2021-07-24 15:28:00,"(-73.92830295227873, 40.70549421652498, -73.86494631678359, 40.933795446970585)",0.985692335
7122,-73.896615,40.81978333,2021-07-24 15:28:00,"(-73.9282629524773, 40.705414493522426, -73.86490631674334, 40.93371517217362)",0.990019765
7123,-73.89657333,40.81969167,2021-07-24 15:28:00,"(-73.92822128268415, 40.70532312208301, -73.86486464670143, 40.933623225905336)",0.990019765
7124,-73.89652,40.81959667,2021-07-24 15:28:00,"(-73.9281679529489, 40.705228491385725, -73.8648113166478, 40.933527859536355)",0.990019765
7125,-73.89647,40.81950333,2021-07-24 15:28:00,"(-73.9281179531971, 40.70513549762641, -73.86476131659751, 40.933434176046184)",0.990019765
7126,-73.896365,40.81930833,2021-07-24 15:28:00,"(-73.92801295371837, 40.704941224724706, -73.8646563164919, 40.93323845472386)",0.98352862
7127,-73.89630833,40.81921,2021-07-24 15:29:00,"(-73.92795628399969, 40.70484328714605, -73.8645996464349, 40.933139735419864)",0.99218348
7128,-73.896255,40.819115,2021-07-24 15:29:00,"(-73.92790295426443, 40.70474865643641, -73.86454631638125, 40.93304436906308)",0.99218348
7129,-73.89620167,40.81901833,2021-07-24 15:29:00,"(-73.92784962452917, 40.704652355724285, -73.8644929863276, 40.93294733270874)",0.98352862
7130,-73.896095,40.81881833,2021-07-24 15:29:00,"(-73.9277429550587, 40.704453094361824, -73.8643863162203, 40.93274659993878)",0.99218348
7131,-73.89604,40.81871833,2021-07-24 15:29:00,"(-73.92768795533175, 40.70435347520603, -73.86433131616498, 40.93264622211991)",0.99218348
7132,-73.89598667,40.81862333,2021-07-24 15:29:00,"(-73.92763462559648, 40.704258844483874, -73.86427798611132, 40.93255085577549)",0.996631116
7133,-73.89593667,40.81853,2021-07-24 15:29:00,"(-73.92758462584469, 40.70416586070125, -73.86422798606102, 40.932457182308355)",0.996631116
7134,-73.89589667,40.81844833,2021-07-24 15:29:00,"(-73.92754462604326, 40.70408446767357, -73.86418798602077, 40.932375237536206)",0.998794831
7135,-73.895865,40.818385,2021-07-24 15:29:00,"(-73.92751295620049, 40.70402135696541, -73.86415631598892, 40.93231168998633)",0.998794831
7136,-73.89584333,40.81834,2021-07-24 15:29:00,"(-73.92749128630805, 40.70397650701398, -73.86413464596713, 40.93226654112969)",0.998794831
7137,-73.895825,40.818305,2021-07-24 15:29:00,"(-73.92747295639904, 40.70394163393523, -73.86411631594868, 40.93223141521666)",0.998794831
7138,-73.89581167,40.81827833,2021-07-24 15:29:00,"(-73.92745962646522, 40.70391505623511, -73.86410298593526, 40.932204653649976)",0.998794831
7139,-73.89576167,40.81816833,2021-07-24 15:29:00,"(-73.92740962671343, 40.703805402444836, -73.86405298588495, 40.932094310190394)",1.000958546
7140,-73.89573833,40.81813333,2021-07-24 15:29:00,"(-73.92738628682929, 40.703770564054786, -73.86402964586146, 40.932059149864216)",1.000958546
7141,-73.895715,40.81808833,2021-07-24 15:29:00,"(-73.9273629569451, 40.703725725595014, -73.864006315838, 40.932013989607185)",1.000958546
7142,-73.895645,40.81794833,2021-07-24 15:29:00,"(-73.92729295729261, 40.703586210282104, -73.86393631576757, 40.931873508770224)",1.00312226
7143,-73.895605,40.81787333,2021-07-24 15:29:00,"(-73.92725295749118, 40.70351148724422, -73.86389631572732, 40.93179823400815)",0.998794831
7144,-73.89556,40.81780167,2021-07-24 15:29:00,"(-73.92720795771456, 40.70344013882495, -73.86385131568204, 40.93172626490247)",0.998794831
7145,-73.89551333,40.81773667,2021-07-24 15:29:00,"(-73.92716128794623, 40.703375461966914, -73.86380464563507, 40.93166094432739)",0.998794831
7146,-73.89543,40.817625,2021-07-24 15:29:00,"(-73.92707795835992, 40.70326436893709, -73.86372131555123, 40.93154870194032)",0.998794831
7147,-73.89539833,40.81755167,2021-07-24 15:29:00,"(-73.92704628851712, 40.70319125821602, -73.86368964551937, 40.931475154403216)",0.992303686
7148,-73.89539167,40.81753333,2021-07-24 15:29:00,"(-73.92703962855018, 40.703172964328886, -73.86368298551265, 40.931456768656666)",0.992303686
7149,-73.89538,40.81742667,2021-07-24 15:29:00,"(-73.92702795860811, 40.70306638513014, -73.86367131550091, 40.931350028497235)",0.992423892
7150,-73.89536333,40.81739167,2021-07-24 15:29:00,"(-73.92701128869086, 40.703031500550416, -73.86365464548413, 40.93131491399377)",0.992423892
7151,-73.89533667,40.81736333,2021-07-24 15:29:00,"(-73.92698462882322, 40.70300334513927, -73.86362798545731, 40.9312863908712)",0.994587607
7152,-73.8953,40.81734333,2021-07-24 15:29:00,"(-73.92694795900525, 40.70298359903446, -73.86359131542042, 40.931266138992775)",0.994587607
7153,-73.895195,40.817355,2021-07-24 15:29:00,"(-73.92684295952648, 40.702995996025415, -73.86348631531476, 40.931277087776564)",0.992423892
7154,-73.895145,40.81738167,2021-07-24 15:29:00,"(-73.9267929597747, 40.70302301220819, -73.86343631526444, 40.931303414343624)",0.992423892
7155,-73.89509667,40.81741667,2021-07-24 15:29:00,"(-73.92674463001461, 40.703058346826396, -73.8633879852158, 40.931338082383384)",0.992423892
7156,-73.89504167,40.81745833,2021-07-24 15:29:00,"(-73.92668963028764, 40.7031003876226, -73.86333298516044, 40.931379364611935)",0.988096463
7157,-73.89499333,40.81750167,2021-07-24 15:29:00,"(-73.92664129052761, 40.70314406230567, -73.8632846451118, 40.93142237258733)",0.988096463
7158,-73.89494667,40.81754833,2021-07-24 15:29:00,"(-73.92659463075923, 40.703191045355275, -73.86323798506483, 40.931468712103765)",0.994587607
7159,-73.89489167,40.817605,2021-07-24 15:29:00,"(-73.92653963103227, 40.70324809614428, -73.86318298500947, 40.93152500433944)",0.994587607
7160,-73.89484167,40.81764,2021-07-24 15:29:00,"(-73.92648963128048, 40.703283442313804, -73.86313298495915, 40.93155966091958)",0.992423892
7161,-73.89477333,40.81768333,2021-07-24 15:29:00,"(-73.92642129161972, 40.70332724545479, -73.86306464489037, 40.93160252153683)",0.992423892
7162,-73.89471167,40.81773667,2021-07-24 15:29:00,"(-73.9263596319258, 40.70338101234436, -73.86300298482831, 40.93165543803809)",1.001078752
7163,-73.89458,40.81784333,2021-07-24 15:29:00,"(-73.92622796257943, 40.703488583921775, -73.86287131469577, 40.93176119370137)",1.001078752
7164,-73.894485,40.81791333,2021-07-24 15:30:00,"(-73.92613296305102, 40.703559241616134, -73.86277631460014, 40.93183054123107)",1.001078752
7165,-73.89445167,40.817935,2021-07-24 15:30:00,"(-73.92609963321647, 40.703581142361145, -73.86274298456658, 40.93185198231887)",1.001078752
7166,-73.89442333,40.81795667,2021-07-24 15:30:00,"(-73.92607129335715, 40.7036030085594, -73.86271464453804, 40.931873457678996)",1.001078752
7167,-73.89412833,40.81823833,2021-07-24 15:30:00,"(-73.92577629482156, 40.70388671080731, -73.86241964424107, 40.9321530916524)",1.007569897
7168,-73.89409167,40.818285,2021-07-24 15:30:00,"(-73.92573963500354, 40.70393363459457, -73.86238298420416, 40.932199509880924)",1.007569897
7169,-73.89405833,40.81832667,2021-07-24 15:30:00,"(-73.92570629516904, 40.70397553539735, -73.86234964417059, 40.932240950911364)",1.005406182
7170,-73.89401833,40.81837333,2021-07-24 15:30:00,"(-73.9256662953676, 40.70402247230402, -73.86230964413032, 40.93228733620409)",1.005406182
7171,-73.89398167,40.81841667,2021-07-24 15:30:00,"(-73.9256296355496, 40.70406606608775, -73.86227298409342, 40.93233042443609)",1.007569897
7172,-73.89393,40.81846167,2021-07-24 15:30:00,"(-73.92557796580608, 40.704111423778215, -73.86222131404139, 40.932375069586655)",1.007569897
7173,-73.89388,40.81850167,2021-07-24 15:30:00,"(-73.92552796605429, 40.70415176990574, -73.86217131399104, 40.932414726208336)",1.007569897
7174,-73.89383333,40.81853667,2021-07-24 15:30:00,"(-73.92548129628597, 40.70418709297919, -73.86212464394407, 40.93244940570094)",1.007569897
7175,-73.89378667,40.81857167,2021-07-24 15:30:00,"(-73.92543463651758, 40.70422241598151, -73.86207798389708, 40.932484085264115)",1.009733611
7176,-73.89373833,40.818605,2021-07-24 15:30:00,"(-73.92538629675755, 40.70425608061158, -73.86202964384842, 40.93251708329189)",1.009733611
7177,-73.89369333,40.81863333,2021-07-24 15:30:00,"(-73.92534129698093, 40.70428472211889, -73.8619846438031, 40.932545104258736)",1.011897326
7178,-73.89365167,40.81865833,2021-07-24 15:30:00,"(-73.92529963718773, 40.70431001050388, -73.86194298376114, 40.93256981816429)",1.011897326
7179,-73.89360833,40.81870833,2021-07-24 15:30:00,"(-73.92525629740288, 40.704360310516805, -73.86189964371749, 40.93261952053424)",1.011897326
7180,-73.89352833,40.81880333,2021-07-24 15:30:00,"(-73.9251762978, 40.7044558642973, -73.86181964363692, 40.93271397115217)",1.011897326
7181,-73.89347333,40.81885167,2021-07-24 15:30:00,"(-73.92512129807302, 40.70450458501815, -73.86176464358155, 40.932761933455204)",1.009733611
7182,-73.89342167,40.81891167,2021-07-24 15:30:00,"(-73.92506963832946, 40.70456494261644, -73.86171298352951, 40.9328215786971)",1.009733611
7183,-73.893375,40.81897667,2021-07-24 15:30:00,"(-73.92502296856114, 40.70463026567121, -73.86166631348253, 40.93288625820819)",1.007569897
7184,-73.89332667,40.81905167,2021-07-24 15:30:00,"(-73.92497463880103, 40.704705600214666, -73.86161798343385, 40.93296092632182)",1.007569897
7185,-73.89329667,40.819085,2021-07-24 15:30:00,"(-73.92494463894995, 40.70473913787564, -73.86158798340364, 40.93299405031019)",1.005406182
7186,-73.89327,40.81910667,2021-07-24 15:30:00,"(-73.92491796908236, 40.704760992485554, -73.86156131337678, 40.9330155371665)",1.005406182
7187,-73.89323833,40.81913167,2021-07-24 15:30:00,"(-73.92488629923956, 40.70478621170472, -73.86152964334488, 40.93304031968847)",1.011897326
7188,-73.89315833,40.81921833,2021-07-24 15:30:00,"(-73.92480629963669, 40.70487342545936, -73.86144964326431, 40.933126430331946)",1.022836107
7189,-73.893125,40.81925,2021-07-24 15:30:00,"(-73.92477296980212, 40.70490532616574, -73.86141631323073, 40.933157871457915)",1.022836107
7190,-73.893085,40.81928833,2021-07-24 15:30:00,"(-73.92473297000069, 40.7049439330398, -73.86137631319045, 40.93319592678288)",1.012017533
7191,-73.89299,40.81938167,2021-07-24 15:30:00,"(-73.92463797047226, 40.70503793061009, -73.86128131309476, 40.9332886144352)",1.012017533
7192,-73.89293333,40.81943667,2021-07-24 15:30:00,"(-73.92458130075357, 40.705093322864315, -73.86122464303769, 40.933343225296355)",1.018508677
7193,-73.892875,40.81949167,2021-07-24 15:30:00,"(-73.92452297104313, 40.70514872660567, -73.86116631297894, 40.93339782476159)",1.018508677
7194,-73.89281833,40.81953833,2021-07-24 15:30:00,"(-73.92446630132443, 40.70519577885421, -73.86110964292185, 40.933444095628374)",1.014181248
7195,-73.892765,40.81958833,2021-07-24 15:30:00,"(-73.92441297158916, 40.70524614798196, -73.86105631286813, 40.93349372943231)",1.014181248
7196,-73.89270833,40.81964,2021-07-24 15:30:00,"(-73.92435630187047, 40.70529821022504, -73.86099964281104, 40.93354501030446)",1.016344962
7197,-73.89265333,40.81969333,2021-07-24 15:30:00,"(-73.92430130214349, 40.7053519209065, -73.86094464275564, 40.93359796264642)",1.016344962
7198,-73.89259833,40.819745,2021-07-24 15:30:00,"(-73.92424630241652, 40.705403971585305, -73.86088964270023, 40.93364925499099)",1.016344962
7199,-73.89254167,40.81979667,2021-07-24 15:30:00,"(-73.92418964269777, 40.705456033750934, -73.86083298264316, 40.93370053593998)",1.016344962
7200,-73.892485,40.81984833,2021-07-24 15:30:00,"(-73.92413297297907, 40.70550808598296, -73.86077631258604, 40.93375180682306)",1.009853818
7201,-73.89243333,40.81989833,2021-07-24 15:30:00,"(-73.92408130323557, 40.70555844360589, -73.86072464253401, 40.933801452040385)",1.009853818
7202,-73.89237833,40.81994833,2021-07-24 15:30:00,"(-73.92402630350858, 40.70560882427413, -73.8606696424786, 40.933851074395406)",1.009853818
7203,-73.89233,40.81998833,2021-07-24 15:30:00,"(-73.92397797374849, 40.705649158775515, -73.8606213124299, 40.93389074255061)",1.009853818
7204,-73.89228667,40.82003833,2021-07-24 15:30:00,"(-73.92393464396358, 40.705699458669194, -73.86057798238625, 40.93394044503868)",1.003362673
7205,-73.89224667,40.82010167,2021-07-24 15:30:00,"(-73.92389464416213, 40.70576307551396, -73.86053798234595, 40.93400351039258)",1.003362673
7206,-73.89218167,40.82017333,2021-07-24 15:30:00,"(-73.92382964448478, 40.70583518538373, -73.86047298228046, 40.93407472409563)",1.007690103
7207,-73.89211833,40.82025167,2021-07-24 15:30:00,"(-73.92376630479922, 40.705913963760956, -73.86040964221664, 40.93415262919992)",1.007690103
7208,-73.892055,40.820335,2021-07-24 15:30:00,"(-73.92370297511357, 40.705997732065484, -73.86034631215281, 40.934235524376334)",1.007690103
7209,-73.89195,40.82045667,2021-07-24 15:30:00,"(-73.92359797563478, 40.706120128758776, -73.86024131204701, 40.93435647345428)",1.007690103
7210,-73.89190667,40.82050333,2021-07-24 15:30:00,"(-73.92355464584986, 40.70616708863808, -73.86019798200336, 40.93440283595656)",1.007690103
7211,-73.89185833,40.820555,2021-07-24 15:30:00,"(-73.92350630608982, 40.706219093188764, -73.86014964195465, 40.934454174062786)",1.003362673
7212,-73.891815,40.82061,2021-07-24 15:30:00,"(-73.9234629763049, 40.70627439306459, -73.86010631191098, 40.93450887656849)",1.003362673
7213,-73.89177667,40.82066333,2021-07-24 15:30:00,"(-73.92342464649516, 40.70632798833533, -73.86006798187235, 40.93456194340445)",1.001198958
